OrderID,CustomerID,CustomerName,OrderDate,Product,Category,Quantity,UnitPrice,BaseCost,TotalPrice,Tax,TotalPriceWithTax,Country,PointOfSale,SalesAgent,Segment,PaymentMethod,Discount
FA-18616,39985,Dustin Warner,2024-04-11,Phone,Mobile Devices,-10,385.7,212.83,3857.0,578.55,-828.14,Christmas Island,Store A,Caleb Pope,Online,Paypal,0.22
FA-35002,99677,Ryan Vaughan,2023-03-21,Phone,Mobile Devices,6,114.86,81.46,689.16,103.37,792.53,Peru,Online Platform,Melissa Smith,Corporate,Credit Card,0.0
FA-80519,19367,Kristina Jones,2023-11-04,Mouse,Accessories,8,794.64,615.57,6357.12,953.57,7310.69,Solomon Islands,Store A,Timothy Walter,Corporate,Paypal,0.0
FA-80519,32931,Kristina Jones,2023-11-04,Mouse,Accessories,-8,794.64,615.57,6357.12,953.57,-659.09,Swaziland,Store A,Timothy Walter,Corporate,Cash,0.0
FA-27222,1679,Ian Ray,2024-05-19,Mouse,Accessories,9,696.66,528.54,6269.94,940.49,7210.43,United States Virgin Islands,Store A,Erica Coleman,Retail,Wire Transfer,0.0
FA-60806,17612,Stephen Bishop,2023-05-12,Laptop,Electronics,4,48.83,34.98,195.32,29.3,224.62,Micronesia,Store C,Anthony Miller,Corporate,Credit Card,0.21
FA-52070,90589,Andre Edwards,2023-12-29,Monitor,Electronics,6,153.71,115.78,922.26,138.34,1060.6,Timor-Leste,Store A,Tiffany Dawson,Corporate,Cash,0.0
FA-37059,27497,Victoria Mitchell,2024-07-04,Keyboard,Accessories,4,898.69,678.5,3594.76,539.21,4133.97,Sao Tome and Principe,Store A,Mia Zamora,Retail,Cash,0.0
FA-37059,39840,Victoria Mitchell,2024-07-04,Keyboard,Accessories,-4,898.69,678.5,3594.76,539.21,-6165.09,Marshall Islands,Store A,Mia Zamora,Retail,Credit Card,0.0
FA-16703,91850,Anthony Walton,2024-10-05,Laptop,Electronics,1,139.24,97.15,139.24,20.89,160.13,Solomon Islands,Online Platform,Brian Jones,Corporate,Cash,0.0
FA-5121,86535,Jamie Chapman,2023-11-29,Keyboard,Accessories,8,436.64,302.22,3493.12,523.97,4017.09,Malawi,Store A,Barbara Williams,Wholesale,Cash,0.0
FA-5121,64005,Jamie Chapman,2023-11-29,Keyboard,Accessories,8,436.64,302.22,3493.12,523.97,4017.09,Martinique,Store A,Barbara Williams,Wholesale,Paypal,0.0
FA-71842,74219,Evelyn Johnson,2024-02-25,Keyboard,Accessories,8,884.23,668.4,7073.84,1061.08,8134.92,Afghanistan,Store A,Sara Baldwin,Online,Credit Card,0.0
FA-44550,6187,Marie davis,2024-01-31,Tablet,Mobile Devices,1,771.86,595.2,771.86,115.78,887.64,Djibouti,Store C,Timothy Walter,Retail,Wire Transfer,0.0
FA-21408,16875,Megan Bender,2024-05-19,Monitor,Electronics,2,442.67,274.19,885.34,132.8,1018.14,Nigeria,Store C,Brent Young,Wholesale,Paypal,0.06
FA-10622,81523,Rhonda Carson,2023-12-24,Keyboard,Accessories,7,878.3,528.32,6148.1,922.22,7070.32,Martinique,Store C,Robert Nunez,Online,Cash,0.0
FA-95807,83256,Richard Baker,2024-03-17,Monitor,Electronics,8,212.53,139.51,1700.24,255.04,1955.28,Monaco,Store C,Brent Young,Retail,Wire Transfer,0.0
FA-41256,75524,Amanda Becker,2023-05-28,Tablet,Mobile Devices,10,430.84,282.42,4308.4,646.26,4954.66,Hong Kong,Store C,Kristen Howard,Corporate,Wire Transfer,0.17
FA-63217,39661,Mrs. Holly Hill,2023-08-15,Keyboard,Accessories,-8,550.99,350.74,4407.92,661.19,-5262.49,Northern Mariana Islands,Store C,Brian Jones,Retail,Cash,0.0
FA-37862,37788,Cynthia Guzman,2023-07-20,Phone,Mobile Devices,8,262.54,155.88,2100.32,315.05,2415.37,Georgia,Store A,Steven Mcclure,Corporate,Credit Card,0.0
FA-24491,52006,Sarah Watson,2024-04-06,Keyboard,Accessories,4,383.63,199.57,1534.52,230.18,1764.7,New Caledonia,Store C,Brian Jones,Corporate,Paypal,0.17
FA-26488,6004,Jason Vasquez,2023-08-23,Tablet,Mobile Devices,6,876.83,447.32,5260.98,789.15,6050.13,Australia,Store C,Brian Jones,Retail,Wire Transfer,0.0
FA-43906,61704,Matthew Flynn,2024-07-05,Monitor,Electronics,1,648.28,423.25,648.28,97.24,745.52,Samoa,Store A,Carl Gutierrez,Corporate,Paypal,0.26
FA-50079,66430,Jessica King,2023-11-03,Phone,Mobile Devices,8,450.77,290.06,3606.16,540.92,4147.08,Guatemala,Store C,Amy Wells,Online,Paypal,0.0
FA-82885,98056,Joshua Evans,2023-07-20,Tablet,Mobile Devices,2,220.33,167.54,440.66,66.1,506.76,Lao People's Democratic Republic,Online Platform,James Patterson,Online,Paypal,0.1
FA-82885,86065,Joshua Evans,2023-07-20,Tablet,Mobile Devices,2,220.33,167.54,440.66,66.1,506.76,Norfolk Island,Online Platform,James Patterson,Online,Paypal,0.0
FA-19703,28452,Jordan Smith,2024-07-07,Tablet,Mobile Devices,9,212.43,155.75,1911.87,286.78,2198.65,Sao Tome and Principe,Store B,Erica Coleman,Wholesale,Cash,0.0
FA-86616,74607,Julie Russell,2024-01-23,Tablet,Mobile Devices,1,292.18,165.02,292.18,43.83,336.01,Madagascar,Store A,Brianna Hunt,Corporate,Wire Transfer,0.0
FA-86616,41941,Julie Russell,2024-01-23,Tablet,Mobile Devices,1,292.18,165.02,292.18,43.83,336.01,Antarctica (the territory South of 60 deg S),Store A,Brianna Hunt,Corporate,Paypal,0.0
FA-5990,70622,Marie davis,2024-06-20,Tablet,Mobile Devices,6,927.99,586.51,5567.94,835.19,6403.13,Belarus,Online Platform,Anthony Miller,Corporate,Wire Transfer,0.0
FA-43837,10187,Chelsea Mays,2023-05-28,Phone,Mobile Devices,1,872.18,606.86,872.18,130.83,1003.01,Saint Vincent and the Grenadines,Online Platform,Erica Coleman,Retail,Wire Transfer,0.1
FA-65315,69583,Patty Anderson,2024-05-22,Mouse,Accessories,6,771.28,606.73,4627.68,694.15,5321.83,Namibia,Store B,Caleb Pope,Corporate,Paypal,0.0
FA-79919,58801,Patrick Johnson,2023-01-01,Laptop,Electronics,10,459.63,335.5,4596.3,689.45,5285.75,Japan,Store A,Steve Hawkins,Retail,Paypal,0.07
FA-29237,83896,Patrick Ingram,2024-10-13,Mouse,Accessories,10,70.21,43.35,702.1,105.31,807.41,Turks and Caicos Islands,Store A,Steven Mcclure,Online,Cash,0.11
FA-30617,52926,Christina Fernandez,2023-11-04,Mouse,Accessories,2,259.82,141.69,519.64,77.95,597.59,Iraq,Store A,Caleb Pope,Wholesale,Credit Card,0.24
FA-19157,93673,Melissa Davidson,2023-05-27,Phone,Mobile Devices,7,892.79,714.08,6249.53,937.43,7186.96,Botswana,Store C,Dawn Mcdonald,Wholesale,Wire Transfer,0.0
FA-41633,70975,Tyler Cook,2024-08-02,Keyboard,Accessories,3,755.61,493.22,2266.83,340.02,2606.85,Israel,Online Platform,Tonya Walls,Retail,Wire Transfer,0.0
FA-4165,12734,Sandra Phillips MD,2024-04-02,Mouse,Accessories,1,336.23,233.28,336.23,50.43,386.66,Qatar,Online Platform,Carl Gutierrez,Online,Wire Transfer,0.0
FA-31230,18957,Nicole Hill,2024-04-21,Mouse,Accessories,5,257.69,145.4,1288.45,193.27,1481.72,Nigeria,Store B,Kara Jones,Wholesale,Cash,0.0
FA-31230,50267,Nicole Hill,2024-04-21,Mouse,Accessories,5,257.69,145.4,1288.45,193.27,1481.72,Reunion,Store B,Kara Jones,Wholesale,Credit Card,0.3
FA-11516,25182,Willie Mendoza,2023-06-28,Keyboard,Accessories,2,423.93,266.34,847.86,127.18,975.04,Suriname,Store C,Dawn Mcdonald,Wholesale,Wire Transfer,0.0
FA-80347,47123,Kristin Hahn,2024-04-26,Monitor,Electronics,10,973.43,708.5,9734.3,1460.14,11194.44,Afghanistan,Online Platform,Mia Zamora,Online,Wire Transfer,0.0
FA-58591,11969,Manuel Cannon,2023-07-08,Keyboard,Accessories,4,251.26,181.7,1005.04,150.76,1155.8,Benin,Store A,Steven Mcclure,Wholesale,Paypal,0.0
FA-48302,75782,Marie davis,2024-04-29,Laptop,Electronics,10,800.23,442.96,8002.3,1200.35,9202.65,Finland,Store B,Brent Young,Retail,Wire Transfer,0.0
FA-34195,95127,Kristina Lang,2023-11-26,Monitor,Electronics,4,881.54,542.63,3526.16,528.92,4055.08,Cyprus,Store A,Darin Evans,Corporate,Credit Card,0.0
FA-42337,28539,Kevin Lee,2024-05-11,Monitor,Electronics,2,518.39,410.1,1036.78,155.52,1192.3,Djibouti,Online Platform,Timothy Brown,Retail,Paypal,0.17
FA-87683,65701,Vanessa Rodriguez,2023-04-27,Tablet,Mobile Devices,8,359.84,244.5,2878.72,431.81,3310.53,New Zealand,Online Platform,Mia Zamora,Wholesale,Wire Transfer,0.25
FA-75466,47870,Marie Davis,2023-11-10,Laptop,Electronics,-10,125.22,97.76,1252.2,187.83,-1736.89,Malaysia,Online Platform,Tiffany Dawson,Online,Wire Transfer,0.0
FA-46540,6621,Audrey Nelson,2024-08-06,Keyboard,Accessories,10,430.88,326.34,4308.8,646.32,4955.12,Comoros,Store C,Steve Hawkins,Retail,Credit Card,0.0
FA-83798,59912,Kathleen Andersen,2023-07-26,Keyboard,Accessories,2,262.36,141.91,524.72,78.71,603.43,Mayotte,Store C,Caleb Pope,Online,Wire Transfer,0.0
FA-76331,15136,Jordan Franco,2023-05-16,Keyboard,Accessories,3,271.33,150.32,813.99,122.1,936.09,Cameroon,Store B,Anthony Miller,Corporate,Credit Card,0.08
FA-55313,74673,Jacob Rivera,2023-04-25,Laptop,Electronics,5,247.92,155.57,1239.6,185.94,1425.54,Bhutan,Store C,Brent Young,Retail,Wire Transfer,0.0
FA-74632,13640,Dr. Kelli Wolfe,2023-07-03,Mouse,Accessories,9,196.0,149.63,1764.0,264.6,2028.6,Poland,Store A,Brent Young,Retail,Paypal,0.18
FA-74632,25729,Dr. Kelli Wolfe,2023-07-03,Mouse,Accessories,9,196.0,149.63,1764.0,264.6,2028.6,Tokelau,Store A,Brent Young,Retail,Cash,0.0
FA-86724,26206,John Johnson,2023-06-26,Laptop,Electronics,1,866.29,438.37,866.29,129.94,996.23,Serbia,Store B,Brian Gilbert,Online,Wire Transfer,0.0
FA-47620,96786,Darryl Mason,2024-04-28,Tablet,Mobile Devices,3,604.1,386.21,1812.3,271.84,2084.14,Aruba,Store C,Jacqueline Rodriguez,Corporate,Cash,0.18
FA-37841,41346,Tracy Thompson,2024-08-21,Mouse,Accessories,4,102.87,64.02,411.48,61.72,473.2,Sierra Leone,Online Platform,Nicole Bell,Retail,Wire Transfer,0.0
FA-134,1517,Alexis Chambers,2024-09-03,Phone,Mobile Devices,8,293.79,173.14,2350.32,352.55,2702.87,Madagascar,Store C,Brent Young,Wholesale,Credit Card,0.0
FA-48169,34134,Jessica Waters,2023-04-13,Mouse,Accessories,1,898.73,591.15,898.73,134.81,1033.54,New Caledonia,Store C,Thomas Anderson,Wholesale,Wire Transfer,0.0
FA-48169,7210,Jessica Waters,2023-04-13,Mouse,Accessories,1,898.73,591.15,898.73,134.81,1033.54,Egypt,Store C,Thomas Anderson,Wholesale,Credit Card,0.0
FA-77906,29594,Leslie Young,2023-10-09,Phone,Mobile Devices,1,89.67,60.48,89.67,13.45,103.12,Jamaica,Store A,Joseph Lewis,Corporate,Credit Card,0.0
FA-79430,89673,Brett Harris,2024-08-26,Mouse,Accessories,6,54.8,28.27,328.8,49.32,378.12,Gambia,Online Platform,Kimberly Jackson,Corporate,Credit Card,0.0
FA-4355,13337,Kim Frazier,2023-07-05,Mouse,Accessories,5,237.84,128.58,1189.2,178.38,1367.58,Haiti,Online Platform,Theresa Yates,Wholesale,Credit Card,0.14
FA-19162,53580,Michele Mcclure,2023-07-21,Mouse,Accessories,8,969.41,722.11,7755.28,1163.29,8918.57,Brunei Darussalam,Store C,Kelsey Turner,Corporate,Credit Card,0.0
FA-56407,16831,Caroline Thomas,2023-04-07,Tablet,Mobile Devices,6,540.35,421.67,3242.1,486.31,3728.41,Bermuda,Store A,Brian Gilbert,Online,Cash,0.0
FA-7263,8837,Jordan Dixon,2024-03-27,Phone,Mobile Devices,8,36.41,19.14,291.28,43.69,334.97,Guyana,Store A,Melissa Smith,Wholesale,Paypal,0.0
FA-62022,33766,Marie davis,2023-04-02,Monitor,Electronics,5,187.06,100.97,935.3,140.29,1075.59,Belarus,Store C,Kristen Howard,Retail,Cash,0.11
FA-23556,3296,Theresa Perez,2023-12-21,Laptop,Electronics,2,34.08,24.74,68.16,10.22,78.38,Saint Kitts and Nevis,Online Platform,Steve Hawkins,Retail,Credit Card,0.0
FA-89316,99431,Kimberly Cardenas,2023-12-21,Mouse,Accessories,2,463.72,348.23,927.44,139.12,1066.56,Montenegro,Store B,Mia Zamora,Corporate,Credit Card,0.0
FA-26630,41899,Jeremy Herrera,2024-09-04,Laptop,Electronics,1,591.65,407.31,591.65,88.75,680.4,Kazakhstan,Store C,Amy Wells,Online,Paypal,0.0
FA-97992,59913,Tonya Rodriguez,2024-06-01,Phone,Mobile Devices,8,137.38,88.68,1099.04,164.86,1263.9,Philippines,Store B,Mia Zamora,Wholesale,Credit Card,0.0
FA-20170,72722,Heather Alvarado,2023-08-03,Phone,Mobile Devices,7,658.05,443.39,4606.35,690.95,5297.3,Sao Tome and Principe,Store B,Kristen Howard,Wholesale,Wire Transfer,0.0
FA-55211,26792,Joseph Rivera DDS,2023-11-28,Laptop,Electronics,4,555.83,290.05,2223.32,333.5,2556.82,Uganda,Online Platform,Cristina Shaw,Online,Paypal,0.0
FA-216,20553,Mr. Peter Terry,2024-08-04,Mouse,Accessories,6,152.41,98.66,914.46,137.17,1051.63,Greece,Store B,Theresa Yates,Retail,Credit Card,0.05
FA-41852,614,William Salinas,2024-02-19,Keyboard,Accessories,4,997.64,605.53,3990.56,598.58,4589.14,Georgia,Store A,Brent Wise,Corporate,Cash,0.0
FA-41852,11781,William Salinas,2024-02-19,Keyboard,Accessories,4,997.64,605.53,3990.56,598.58,4589.14,Maldives,Store A,Brent Wise,Corporate,Wire Transfer,0.0
FA-13977,30852,Dave Davis,2024-02-06,Mouse,Accessories,6,492.99,305.88,2957.94,443.69,3401.63,Kenya,Online Platform,Robert Nunez,Corporate,Paypal,0.2
FA-95181,87532,Heather Holloway,2024-08-08,Keyboard,Accessories,-3,992.75,570.87,2978.25,446.74,-2166.22,United States Minor Outlying Islands,Store C,Brian Gilbert,Corporate,Cash,0.0
FA-46447,58553,David Hart,2023-11-28,Laptop,Electronics,2,176.07,101.06,352.14,52.82,404.96,Bahrain,Online Platform,Anthony Miller,Retail,Cash,0.27
FA-19421,9119,Travis Pineda,2023-08-18,Monitor,Electronics,10,581.72,441.95,5817.2,872.58,6689.78,New Zealand,Store C,Brian Jones,Online,Cash,0.0
FA-50492,41129,Jesse Cline,2024-08-20,Monitor,Electronics,-8,72.59,45.96,580.72,87.11,-4034.22,Angola,Store C,Rachel Ramirez,Retail,Paypal,0.0
FA-21693,41935,Meghan Carr,2024-09-06,Keyboard,Accessories,3,320.69,191.8,962.07,144.31,1106.38,Faroe Islands,Online Platform,Cristina Shaw,Online,Credit Card,0.21
FA-50035,5456,Sabrina Spencer,2023-01-23,Laptop,Electronics,8,225.05,149.62,1800.4,270.06,2070.46,Comoros,Online Platform,Caleb Pope,Corporate,Credit Card,0.0
FA-53229,18214,Jessica Ramirez,2023-08-12,Mouse,Accessories,3,535.87,293.13,1607.61,241.14,1848.75,Gabon,Online Platform,Steve Hawkins,Online,Cash,0.07
FA-39015,15165,Lauren Wilson,2024-04-13,Tablet,Mobile Devices,4,35.55,25.57,142.2,21.33,163.53,Netherlands,Store A,Steven Mcclure,Online,Cash,0.04
FA-77355,33622,Anita Payne,2023-07-28,Mouse,Accessories,8,496.98,265.48,3975.84,596.38,4572.22,Svalbard & Jan Mayen Islands,Online Platform,Melissa Smith,Retail,Cash,0.0
FA-40010,83558,Diana Perry,2023-09-30,Tablet,Mobile Devices,7,706.91,393.9,4948.37,742.26,5690.63,Lithuania,Store A,Timothy Brown,Online,Paypal,0.0
FA-40049,79806,Marie Davis.,2023-07-12,Tablet,Mobile Devices,2,602.26,427.73,1204.52,180.68,1385.2,Slovakia (Slovak Republic),Store A,Mia Zamora,Wholesale,Credit Card,0.0
FA-73453,55443,Susan Gibson,2023-01-12,Tablet,Mobile Devices,2,88.52,54.57,177.04,26.56,203.6,Saint Martin,Store B,Bonnie Guzman,Wholesale,Wire Transfer,0.29
FA-90801,42316,Lindsay Owens,2023-09-11,Keyboard,Accessories,6,394.68,255.29,2368.08,355.21,2723.29,Malawi,Online Platform,Kelly Fisher,Online,Wire Transfer,0.1
FA-13975,45006,Mike Ramos,2023-10-13,Monitor,Electronics,4,904.94,483.76,3619.76,542.96,4162.72,Zimbabwe,Store A,Brent Young,Retail,Cash,0.0
FA-67729,71404,Michael Gonzalez,2023-08-20,Monitor,Electronics,10,460.46,334.68,4604.6,690.69,5295.29,Serbia,Store C,Melissa Thompson,Corporate,Credit Card,0.0
FA-98037,86278,Tony Gill,2024-06-19,Monitor,Electronics,4,337.94,210.48,1351.76,202.76,1554.52,Switzerland,Store C,Darin Evans,Wholesale,Wire Transfer,0.0
FA-67879,23991,Kenneth Williams,2024-01-15,Mouse,Accessories,7,758.22,379.14,5307.54,796.13,6103.67,United Arab Emirates,Store B,Lucas Gordon,Online,Paypal,0.0
FA-1996,26562,Christopher Rhodes,2023-09-26,Laptop,Electronics,5,687.66,487.84,3438.3,515.75,3954.05,France,Online Platform,Tonya Walls,Wholesale,Cash,0.0
FA-15646,619,Christina Jones,2024-09-14,Laptop,Electronics,8,788.28,492.97,6306.24,945.94,7252.18,Holy See (Vatican City State),Online Platform,Timothy Brown,Retail,Credit Card,0.12
FA-55639,67081,Daniel Huynh,2023-01-16,Laptop,Electronics,5,403.4,214.77,2017.0,302.55,2319.55,Myanmar,Online Platform,Anthony Miller,Wholesale,Cash,0.0
FA-71052,63568,Robert Weber,2023-08-01,Mouse,Accessories,10,548.52,287.03,5485.2,822.78,6307.98,Iran,Store C,Kristen Howard,Retail,Credit Card,0.0
FA-88824,62133,Edward Zhang,2023-01-29,Laptop,Electronics,1,708.26,445.84,708.26,106.24,814.5,Suriname,Store B,Timothy Walter,Wholesale,Credit Card,0.0
FA-62035,77308,Cassie Wilson,2024-05-24,Monitor,Electronics,6,221.5,137.19,1329.0,199.35,1528.35,Solomon Islands,Online Platform,Caleb Pope,Retail,Wire Transfer,0.0
FA-66411,94762,April Berry,2023-02-04,Keyboard,Accessories,2,517.82,401.68,1035.64,155.35,1190.99,Holy See (Vatican City State),Online Platform,Bonnie Guzman,Corporate,Wire Transfer,0.14
FA-68624,2504,Brandy Morales,2023-05-31,Monitor,Electronics,1,728.02,453.19,728.02,109.2,837.22,Netherlands,Store C,Theresa Yates,Corporate,Credit Card,0.0
FA-68624,18699,Brandy Morales,2023-05-31,Monitor,Electronics,1,728.02,453.19,728.02,109.2,837.22,Croatia,Store C,Theresa Yates,Corporate,Wire Transfer,0.0
FA-50742,29039,Thomas Osborne,2023-04-18,Keyboard,Accessories,8,107.49,81.9,859.92,128.99,988.91,Faroe Islands,Store C,Charles Dixon,Retail,Cash,0.2
FA-22275,43808,Karen Walters,2023-03-15,Laptop,Electronics,-9,763.05,578.97,6867.45,1030.12,-2750.51,Tuvalu,Online Platform,Amy Wells,Wholesale,Cash,0.0
FA-95640,54364,Doris Jones,2024-05-26,Phone,Mobile Devices,4,129.71,92.47,518.84,77.83,596.67,Taiwan,Store B,Tracey Morales,Corporate,Cash,0.07
FA-32132,48242,David Phillips,2024-05-31,Phone,Mobile Devices,9,414.51,239.12,3730.59,559.59,4290.18,Mayotte,Store A,Kelly Fisher,Corporate,Paypal,0.0
FA-75603,29342,Mrs. Kathleen Daugherty,2024-02-23,Laptop,Electronics,3,342.04,213.63,1026.12,153.92,1180.04,South Georgia and the South Sandwich Islands,Online Platform,Darin Evans,Corporate,Credit Card,0.0
FA-87042,59077,Brandon Cox,2023-03-15,Laptop,Electronics,-1,641.97,357.66,641.97,96.3,-3842.06,Vanuatu,Store C,Charles Dixon,Corporate,Paypal,0.0
FA-21257,2705,Jessica Mullen,2023-04-07,Tablet,Mobile Devices,5,594.15,318.59,2970.75,445.61,3416.36,Reunion,Store B,Sara Baldwin,Retail,Wire Transfer,0.0
FA-18340,3189,Cody Benitez,2024-06-21,Keyboard,Accessories,6,74.88,51.9,449.28,67.39,516.67,Costa Rica,Store C,Brent Young,Wholesale,Paypal,0.27
FA-64692,15677,Kevin Terry,2024-04-14,Keyboard,Accessories,8,403.01,218.05,3224.08,483.61,3707.69,Congo,Store C,James Patterson,Corporate,Cash,0.18
FA-49852,48918,Marie Davis.,2023-12-03,Laptop,Electronics,2,631.5,396.24,1263.0,189.45,1452.45,Honduras,Online Platform,Cristina Shaw,Retail,Credit Card,0.0
FA-14192,52764,Mark Solis,2024-10-21,Laptop,Electronics,10,305.59,241.73,3055.9,458.38,3514.28,Germany,Online Platform,Kelly Martinez,Corporate,Paypal,0.07
FA-26680,28200,Brian Mcmahon,2023-07-28,Monitor,Electronics,5,337.58,185.78,1687.9,253.19,1941.09,Palestinian Territory,Store C,Melissa Thompson,Online,Credit Card,0.05
FA-46873,10518,Derek Reynolds,2023-07-14,Laptop,Electronics,3,756.05,571.41,2268.15,340.22,2608.37,Guam,Store A,Mia Zamora,Online,Credit Card,0.0
FA-23128,40700,Courtney Martinez,2024-03-13,Laptop,Electronics,2,787.25,491.68,1574.5,236.17,1810.67,Antarctica (the territory South of 60 deg S),Online Platform,Brian Gilbert,Online,Cash,0.0
FA-53294,67885,Andrew Wilson,2023-10-19,Laptop,Electronics,6,937.92,663.46,5627.52,844.13,6471.65,Finland,Store C,Mia Zamora,Online,Wire Transfer,0.0
FA-38298,46856,Marie davis,2024-06-04,Phone,Mobile Devices,4,102.23,54.41,408.92,61.34,470.26,Jersey,Store A,Barbara Williams,Wholesale,Credit Card,0.0
FA-27405,62084,Sara Johnson,2024-01-05,Keyboard,Accessories,9,974.91,556.41,8774.19,1316.13,10090.32,Senegal,Store C,Kelly Martinez,Corporate,Cash,0.0
FA-97404,64731,Sarah Pratt,2023-08-18,Keyboard,Accessories,8,425.26,254.7,3402.08,510.31,3912.39,Mauritania,Store C,Erica Coleman,Retail,Cash,0.0
FA-18184,82181,Zachary Garcia,2023-11-28,Monitor,Electronics,-3,337.59,228.56,1012.77,151.92,-1669.66,Timor-Leste,Store B,Tracey Morales,Retail,Cash,0.0
FA-36047,34060,Debra Snyder,2023-02-12,Keyboard,Accessories,1,469.33,259.1,469.33,70.4,539.73,Iceland,Store C,Brian Gilbert,Retail,Credit Card,0.0
FA-66840,37695,Mallory Thompson,2024-01-11,Laptop,Electronics,8,834.57,640.65,6676.56,1001.48,7678.04,Barbados,Online Platform,Amy Wells,Retail,Paypal,0.15
FA-61976,36957,James Wagner,2023-01-20,Mouse,Accessories,1,676.32,422.89,676.32,101.45,777.77,Austria,Store C,Mrs. Mary Alvarez MD,Retail,Wire Transfer,0.0
FA-42603,87862,Shawn Larson,2023-02-10,Monitor,Electronics,5,701.61,439.09,3508.05,526.21,4034.26,Cocos (Keeling) Islands,Online Platform,Robert Nunez,Wholesale,Paypal,0.2
FA-57988,27927,Steven Hawkins,2023-03-14,Phone,Mobile Devices,-6,513.6,287.09,3081.6,462.24,-4661.47,Mali,Online Platform,James Patterson,Retail,Paypal,0.0
FA-93063,66862,Ryan Harrison,2024-07-06,Mouse,Accessories,1,719.19,526.55,719.19,107.88,827.07,Denmark,Online Platform,Timothy Brown,Online,Paypal,0.11
FA-49991,59342,Michael Palmer,2023-08-25,Monitor,Electronics,3,113.28,62.44,339.84,50.98,390.82,Indonesia,Store B,Barbara Williams,Corporate,Credit Card,0.0
FA-90242,48215,Robert Solis,2023-07-29,Laptop,Electronics,2,100.37,59.85,200.74,30.11,230.85,Liberia,Store A,Kristen Howard,Retail,Paypal,0.0
FA-28150,16306,James Moreno,2023-07-24,Tablet,Mobile Devices,4,997.88,610.46,3991.52,598.73,4590.25,El Salvador,Store C,Bryan Perkins,Retail,Wire Transfer,0.22
FA-59118,80747,Brenda Jackson,2023-04-15,Tablet,Mobile Devices,3,742.47,544.24,2227.41,334.11,2561.52,Equatorial Guinea,Online Platform,Sara Baldwin,Corporate,Credit Card,0.0
FA-42109,10964,Andres Gonzalez,2023-02-24,Phone,Mobile Devices,1,79.6,63.32,79.6,11.94,91.54,Guinea-Bissau,Store B,Heather Walker,Online,Wire Transfer,0.0
FA-90528,81428,Mary Davidson,2023-08-06,Phone,Mobile Devices,10,812.1,475.23,8121.0,1218.15,9339.15,Finland,Store A,Tracey Morales,Online,Wire Transfer,0.0
FA-41088,12131,Jeff Romero,2024-05-04,Monitor,Electronics,4,776.81,520.77,3107.24,466.09,3573.33,Central African Republic,Store B,Caleb Pope,Online,Cash,0.0
FA-41088,94353,Jeff Romero,2024-05-04,Monitor,Electronics,4,776.81,520.77,3107.24,466.09,3573.33,Bangladesh,Store B,Caleb Pope,Online,Wire Transfer,0.22
FA-80352,25910,Maria Gonzalez,2024-03-28,Keyboard,Accessories,9,328.44,183.75,2955.96,443.39,3399.35,Korea,Online Platform,Tonya Walls,Corporate,Wire Transfer,0.0
FA-92958,58697,Jessica Byrd,2024-01-29,Mouse,Accessories,6,20.14,12.39,120.84,18.13,138.97,Aruba,Online Platform,Dawn Mcdonald,Wholesale,Paypal,0.0
FA-2775,71952,Cathy Houston,2023-09-05,Tablet,Mobile Devices,6,403.18,280.57,2419.08,362.86,2781.94,Turkey,Store A,Anthony Miller,Online,Paypal,0.11
FA-66571,69873,Adam Poole,2023-09-07,Keyboard,Accessories,10,619.82,458.86,6198.2,929.73,7127.93,Martinique,Store C,Sara Baldwin,Wholesale,Cash,0.0
FA-25816,16325,Daniel Trevino,2023-02-24,Phone,Mobile Devices,5,920.01,496.24,4600.05,690.01,5290.06,Guernsey,Store C,Mrs. Mary Alvarez MD,Online,Cash,0.0
FA-25816,93655,Daniel Trevino,2023-02-24,Phone,Mobile Devices,5,920.01,496.24,4600.05,690.01,5290.06,China,Store C,Mrs. Mary Alvarez MD,Online,Paypal,0.0
FA-43803,74863,Mr. Robert Johnson,2024-03-19,Mouse,Accessories,3,980.32,504.05,2940.96,441.14,3382.1,Portugal,Store A,Brianna Hunt,Corporate,Paypal,0.0
FA-70096,54681,Shaun Kane,2023-07-01,Keyboard,Accessories,1,606.13,424.16,606.13,90.92,697.05,Egypt,Store A,Brian Gilbert,Online,Cash,0.0
FA-40146,83285,Tara Davis,2024-03-20,Phone,Mobile Devices,2,153.42,121.07,306.84,46.03,352.87,Belgium,Online Platform,Melissa Smith,Corporate,Wire Transfer,0.0
FA-53803,27303,Jason Harrison,2024-02-06,Tablet,Mobile Devices,10,350.85,221.48,3508.5,526.27,4034.77,Zambia,Online Platform,Nicole Bell,Corporate,Credit Card,0.0
FA-47677,84362,Kenneth Parker MD,2024-07-06,Monitor,Electronics,8,427.64,286.12,3421.12,513.17,3934.29,Poland,Store C,Steven Mcclure,Wholesale,Paypal,0.0
FA-47677,44815,Kenneth Parker MD,2024-07-06,Monitor,Electronics,8,427.64,286.12,3421.12,513.17,3934.29,Martinique,Store C,Steven Mcclure,Wholesale,Cash,0.0
FA-42160,96891,Jacqueline Campbell,2024-04-20,Laptop,Electronics,3,634.35,435.03,1903.05,285.46,2188.51,Gabon,Store B,Dawn Mcdonald,Retail,Cash,0.0
